dataset,detector,clean_n,clean_precision,clean_recall,clean_f1,clean_balanced_accuracy,clean_mcc,clean_pr_auc,variant_n,variant_precision,variant_recall,variant_f1,variant_balanced_accuracy,variant_mcc,variant_pr_auc,flip_rate,flip_ci_low,flip_ci_high,flip_count,flip_n,prediction_file
codexglue_512origins_stratified,vulberta_mlp_devign,512,0.6303317535545023,0.51953125,0.569593147751606,0.607421875,0.21824194025978677,0.6723890538001662,4096,0.6313823163138231,0.4951171875,0.555008210180624,0.60302734375,0.2110279630577805,0.6587642050074294,0.07568359375,0.06797531453621003,0.08418702273625125,310,4096,results/public_exact/vulberta_mlp_devign/codexglue_512_stratified_predictions.jsonl
codexglue_512origins_stratified,linevul_mickymike,512,0.0,0.0,0.0,0.498046875,-0.04423739552038088,0.5035412127002212,4096,0.41818181818181815,0.01123046875,0.021873514027579647,0.497802734375,-0.01909047522140252,0.4974933693409943,0.011474609375,0.008640294920605456,0.015224398337274302,47,4096,results/public_exact/linevul_mickymike/codexglue_512_stratified_predictions.jsonl
codexglue_512origins_stratified,regvd_official_512_subset,512,0.0,0.0,0.0,0.5,0.0,0.5,4096,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0009369774073651879,0,4096,results/public_exact/regvd_codex_512_subset/predictions.txt
