detector,base_id,transform,cwe,score_margin,vdcp_success,score_tie,decision_success
VulBERTa-public,bigvul-78d89fe556cb5dabbc47b4967cdf55e607e29580-2724,original,CWE-119,-0.41862863302230835,0.0,0.0,0.0
VulBERTa-public,bigvul-78d89fe556cb5dabbc47b4967cdf55e607e29580-2724,safe_dead_code_carrier,CWE-119,0.1305173635482788,1.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,blank_line_expansion,unknown,0.0013651251792907715,1.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,brace_line_shift,unknown,0.0013651251792907715,1.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,code_normalization_abstraction,unknown,0.0007086172699928284,1.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,comment_banner,unknown,-0.002329222857952118,0.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,control_flow_rewrite,unknown,0.0013651251792907715,1.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,dead_branch_after_opening_brace,unknown,-0.03520555794239044,0.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,identifier_renaming,unknown,0.0010486394166946411,1.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,original,unknown,0.0013651251792907715,1.0,0.0,0.0
VulBERTa-public,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002,safe_dead_code_carrier,unknown,-0.019138425588607788,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,blank_line_expansion,CWE-119,-0.9308378733694553,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,brace_line_shift,CWE-119,-0.9308378733694553,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,code_normalization_abstraction,CWE-119,-0.9308378733694553,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,comment_banner,CWE-119,-0.9401730298995972,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,control_flow_rewrite,CWE-119,-0.9308378733694553,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,dead_branch_after_opening_brace,CWE-119,-0.231423020362854,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,identifier_renaming,CWE-119,-0.9415821395814419,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,original,CWE-119,-0.9308378733694553,0.0,0.0,0.0
VulBERTa-public,bigvul-802ecdb9cee0d66fe546bdf24e98150f8f716ad8-2301,safe_dead_code_carrier,CWE-119,-0.025467395782470703,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,blank_line_expansion,CWE-416,-0.0043909624218940735,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,brace_line_shift,CWE-416,-0.0043909624218940735,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,code_normalization_abstraction,CWE-416,-0.0043909624218940735,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,comment_banner,CWE-416,-0.01435907930135727,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,control_flow_rewrite,CWE-416,-0.0043909624218940735,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,dead_branch_after_opening_brace,CWE-416,-0.12854037433862686,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,identifier_renaming,CWE-416,-0.0013351626694202423,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,original,CWE-416,-0.0043909624218940735,0.0,0.0,0.0
VulBERTa-public,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210,safe_dead_code_carrier,CWE-416,-0.00743500143289566,0.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,blank_line_expansion,CWE-264,0.0005062967538833618,1.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,brace_line_shift,CWE-264,0.0005062967538833618,1.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,code_normalization_abstraction,CWE-264,-0.0008282661437988281,0.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,comment_banner,CWE-264,0.0008689165115356445,1.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,control_flow_rewrite,CWE-264,0.0005062967538833618,1.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,dead_branch_after_opening_brace,CWE-264,-0.002237975597381592,0.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,identifier_renaming,CWE-264,6.85080885887146e-05,1.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,original,CWE-264,0.0005062967538833618,1.0,0.0,0.0
VulBERTa-public,bigvul-864e2e22fcd0cba3f5e67680ccabd0302dfda45d-680,safe_dead_code_carrier,CWE-264,-0.0006450116634368896,0.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,blank_line_expansion,unknown,-0.004349648952484131,0.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,brace_line_shift,unknown,-0.004349648952484131,0.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,code_normalization_abstraction,unknown,-0.011892497539520264,0.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,comment_banner,unknown,0.0948672890663147,1.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,control_flow_rewrite,unknown,-0.004349648952484131,0.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,dead_branch_after_opening_brace,unknown,0.0005952715873718262,1.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,identifier_renaming,unknown,-0.22083818912506104,0.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,original,unknown,-0.004349648952484131,0.0,0.0,0.0
VulBERTa-public,bigvul-8c95ab0b50f8a257514f9647929267e62b1e611d-327,safe_dead_code_carrier,unknown,0.03525644540786743,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,blank_line_expansion,CWE-416,0.3696337938308716,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,brace_line_shift,CWE-416,0.3696337938308716,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,code_normalization_abstraction,CWE-416,0.3696337938308716,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,comment_banner,CWE-416,0.004012458026409149,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,control_flow_rewrite,CWE-416,0.3696337938308716,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,dead_branch_after_opening_brace,CWE-416,0.012668132781982422,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,identifier_renaming,CWE-416,0.3696337938308716,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,original,CWE-416,0.3696337938308716,1.0,0.0,0.0
VulBERTa-public,bigvul-8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9-603,safe_dead_code_carrier,CWE-416,0.007994353771209717,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,blank_line_expansion,CWE-200,0.0033587682992219925,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,brace_line_shift,CWE-200,0.0033587682992219925,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,code_normalization_abstraction,CWE-200,0.0033587682992219925,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,comment_banner,CWE-200,0.00830482691526413,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,control_flow_rewrite,CWE-200,0.0033587682992219925,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,dead_branch_after_opening_brace,CWE-200,0.005873464047908783,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,identifier_renaming,CWE-200,0.0033587682992219925,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,original,CWE-200,0.0033587682992219925,1.0,0.0,0.0
VulBERTa-public,bigvul-8e76d0404b7f664ee6719fd98f0483f0ac4669d6-95,safe_dead_code_carrier,CWE-200,0.017798639833927155,1.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,blank_line_expansion,CWE-119,-0.007620513439178467,0.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,brace_line_shift,CWE-119,-0.007620513439178467,0.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,code_normalization_abstraction,CWE-119,-0.007620513439178467,0.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,comment_banner,CWE-119,0.0008929595351219177,1.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,control_flow_rewrite,CWE-119,-0.007620513439178467,0.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,dead_branch_after_opening_brace,CWE-119,0.006547063589096069,1.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,identifier_renaming,CWE-119,-0.0020779594779014587,0.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,original,CWE-119,-0.007620513439178467,0.0,0.0,0.0
VulBERTa-public,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900,safe_dead_code_carrier,CWE-119,0.0056442394852638245,1.0,0.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,blank_line_expansion,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,brace_line_shift,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,code_normalization_abstraction,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,comment_banner,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,control_flow_rewrite,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,dead_branch_after_opening_brace,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,identifier_renaming,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,original,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-94e01571507835ff59dd8ce2a0b56a4b566965a4-660,safe_dead_code_carrier,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,blank_line_expansion,CWE-125,-0.03850246220827103,0.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,brace_line_shift,CWE-125,-0.03850246220827103,0.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,code_normalization_abstraction,CWE-125,-0.03332773596048355,0.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,comment_banner,CWE-125,-0.015540502965450287,0.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,control_flow_rewrite,CWE-125,-0.03850246220827103,0.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,dead_branch_after_opening_brace,CWE-125,0.0047237202525138855,1.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,identifier_renaming,CWE-125,0.0004703104496002197,1.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,original,CWE-125,-0.03850246220827103,0.0,0.0,0.0
VulBERTa-public,bigvul-9f64916da20eea67121d544698676295bbb105a7-509,safe_dead_code_carrier,CWE-125,0.005168162286281586,1.0,0.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,blank_line_expansion,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,brace_line_shift,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,code_normalization_abstraction,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,comment_banner,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,control_flow_rewrite,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,dead_branch_after_opening_brace,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,identifier_renaming,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,original,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178,safe_dead_code_carrier,CWE-119,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,blank_line_expansion,unknown,0.09319254755973816,1.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,brace_line_shift,unknown,0.09319254755973816,1.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,code_normalization_abstraction,unknown,0.09319254755973816,1.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,comment_banner,unknown,-0.01781243085861206,0.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,control_flow_rewrite,unknown,0.09319254755973816,1.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,dead_branch_after_opening_brace,unknown,0.00423431396484375,1.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,identifier_renaming,unknown,0.0190700963139534,1.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,original,unknown,0.09319254755973816,1.0,0.0,0.0
VulBERTa-public,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931,safe_dead_code_carrier,unknown,0.007723510265350342,1.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,blank_line_expansion,CWE-20,0.008262872695922852,1.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,brace_line_shift,CWE-20,0.008262872695922852,1.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,code_normalization_abstraction,CWE-20,-0.011499002575874329,0.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,comment_banner,CWE-20,-0.00018272548913955688,0.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,control_flow_rewrite,CWE-20,0.008262872695922852,1.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,dead_branch_after_opening_brace,CWE-20,-0.06628481298685074,0.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,identifier_renaming,CWE-20,-0.005529485642910004,0.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,original,CWE-20,0.008262872695922852,1.0,0.0,0.0
VulBERTa-public,bigvul-a30f64b4ae13255535a4947616fce484c54207df-815,safe_dead_code_carrier,CWE-20,-0.007560960948467255,0.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,blank_line_expansion,CWE-399,-0.021666571497917175,0.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,brace_line_shift,CWE-399,-0.021666571497917175,0.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,code_normalization_abstraction,CWE-399,0.295062780380249,1.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,comment_banner,CWE-399,0.4615057110786438,1.0,0.0,1.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,control_flow_rewrite,CWE-399,-0.021666571497917175,0.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,dead_branch_after_opening_brace,CWE-399,0.11284881830215454,1.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,identifier_renaming,CWE-399,0.06076335906982422,1.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,original,CWE-399,-0.021666571497917175,0.0,0.0,0.0
VulBERTa-public,bigvul-a8b0ca17b80e92faab46ee7179ba9e99ccb61233-525,safe_dead_code_carrier,CWE-399,0.03915823996067047,1.0,0.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,blank_line_expansion,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,brace_line_shift,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,code_normalization_abstraction,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,comment_banner,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,control_flow_rewrite,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,dead_branch_after_opening_brace,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,identifier_renaming,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,original,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442,safe_dead_code_carrier,CWE-125,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,blank_line_expansion,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,brace_line_shift,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,code_normalization_abstraction,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,comment_banner,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,control_flow_rewrite,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,dead_branch_after_opening_brace,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,identifier_renaming,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,original,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713,safe_dead_code_carrier,CWE-20,0.0,0.0,1.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,blank_line_expansion,CWE-287,-0.00036835670471191406,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,brace_line_shift,CWE-287,-0.00036835670471191406,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,code_normalization_abstraction,CWE-287,-0.00036835670471191406,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,comment_banner,CWE-287,-0.0014531612396240234,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,control_flow_rewrite,CWE-287,-0.00036835670471191406,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,dead_branch_after_opening_brace,CWE-287,-0.0014606714248657227,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,identifier_renaming,CWE-287,-0.0013910531997680664,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,original,CWE-287,-0.00036835670471191406,0.0,0.0,0.0
VulBERTa-public,bigvul-ac8bd041b81e46e4e4fcd5021aaa5499703952e6-2748,safe_dead_code_carrier,CWE-287,-0.001585245132446289,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,blank_line_expansion,CWE-20,-0.012776613235473633,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,brace_line_shift,CWE-20,-0.012776613235473633,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,code_normalization_abstraction,CWE-20,-0.012776613235473633,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,comment_banner,CWE-20,0.12878423929214478,1.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,control_flow_rewrite,CWE-20,-0.012776613235473633,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,dead_branch_after_opening_brace,CWE-20,-0.004206955432891846,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,identifier_renaming,CWE-20,-0.012776613235473633,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,original,CWE-20,-0.012776613235473633,0.0,0.0,0.0
VulBERTa-public,bigvul-adca986a53b31b6da4cb22f8e755f6856daea89a-2137,safe_dead_code_carrier,CWE-20,0.009513020515441895,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,blank_line_expansion,CWE-399,0.00030275434255599976,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,brace_line_shift,CWE-399,0.00030275434255599976,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,code_normalization_abstraction,CWE-399,0.0004562884569168091,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,comment_banner,CWE-399,0.00021930038928985596,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,control_flow_rewrite,CWE-399,0.00030275434255599976,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,dead_branch_after_opening_brace,CWE-399,0.0006174519658088684,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,identifier_renaming,CWE-399,0.002478189766407013,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,original,CWE-399,0.00030275434255599976,1.0,0.0,0.0
VulBERTa-public,bigvul-b4c01141e5367f247b84dcaf6aefbb4e741842b8-483,safe_dead_code_carrier,CWE-399,0.0013315528631210327,1.0,0.0,0.0
VulBERTa-public,bigvul-b589096f907052b3a4da2b9ccc9b0e2e888dfc18-5,blank_line_expansion,CWE-119,0.06401112675666809,1.0,0.0,0.0
VulBERTa-public,bigvul-b589096f907052b3a4da2b9ccc9b0e2e888dfc18-5,brace_line_shift,CWE-119,0.06401112675666809,1.0,0.0,0.0
