dataset,detector,clean_n,clean_precision,clean_recall,clean_f1,clean_balanced_accuracy,clean_mcc,clean_pr_auc,variant_n,variant_precision,variant_recall,variant_f1,variant_balanced_accuracy,variant_mcc,variant_pr_auc,flip_rate,flip_ci_low,flip_ci_high,flip_count,flip_n,prediction_file
codexglue_512_reviewer_probes,codebert_devign_local,512,0.5782828282828283,0.89453125,0.7024539877300614,0.62109375,0.2892777973271914,0.6858764011746435,3584,0.5707213578500707,0.9006696428571429,0.6987012987012987,0.6116071428571429,0.27356428077210765,0.6906647977238507,0.037388392857142856,0.03165635199475107,0.04411105911879547,134,3584,results/reviewer_probes/local_family/codexglue_512_reviewer_probes/codebert_devign_local_predictions.jsonl
codexglue_512_reviewer_probes,vulberta_devign_local,512,0.5842105263157895,0.8671875,0.6981132075471698,0.625,0.28575985054763725,0.6642049938823977,3584,0.5792207792207792,0.87109375,0.6957878315132605,0.619140625,0.27586563922496854,0.657707927036766,0.048828125,0.04224292787179741,0.05637945075944792,175,3584,results/reviewer_probes/local_family/codexglue_512_reviewer_probes/vulberta_devign_local_predictions.jsonl
codexglue_512_reviewer_probes,linevul_local,512,0.5782828282828283,0.89453125,0.7024539877300614,0.62109375,0.2892777973271914,0.6858764011746435,3584,0.5707213578500707,0.9006696428571429,0.6987012987012987,0.6116071428571429,0.27356428077210765,0.6906647977238507,0.037388392857142856,0.03165635199475107,0.04411105911879547,134,3584,results/reviewer_probes/local_family/codexglue_512_reviewer_probes/linevul_local_predictions.jsonl
codexglue_512_reviewer_probes,regvd_structural_local,512,0.5102040816326531,0.9765625,0.6702412868632708,0.51953125,0.09631426606617743,0.5846799388755255,3584,0.5082061618197524,0.9849330357142857,0.6704653371320038,0.5159040178571428,0.09180386689591555,0.5664138494691779,0.020926339285714284,0.016727609262331588,0.026150946155014256,75,3584,results/reviewer_probes/local_family/codexglue_512_reviewer_probes/regvd_structural_local_predictions.jsonl
